# Segments csv created Sun Mar  5 10:54:31 2017
# num_ytids=22160, num_segs=22160, num_unique_labels=527, num_positive_labels=52882
index,YTID,start_seconds,end_seconds,positive_labels,private,unavailable,views,likes,rating,comments
6064,E0XpxQAoXeU,170.0,180.0,"/g/122z_qxw,/m/09x0r,/m/0g6b5",False,False,67521,151,0.0,0
6065,E0gQcSA3jhk,40.0,50.0,"/m/06_y0by,/t/dd00125",False,False,90038,112,0.0,47
6066,E14EBYmiGWg,30.0,40.0,"/m/04rlf,/m/0l14gg",False,False,2705074,0,0.0,209
6067,E1AGyM0arxY,10.0,20.0,/m/02z32qm,False,False,87605,50,0.0,5
6068,E1QaQHjCAv4,230.0,240.0,"/m/039jq,/m/0838f",False,False,101241,230,0.0,16
6069,E1qeKef1AXA,0.0,10.0,"/m/015jpf,/m/09x0r,/t/dd00125",False,False,30597,57,0.0,5
6070,E1teBONQl6U,40.0,50.0,/m/07qw_06,False,False,33324,41,0.0,3
6071,E1wV4qdUVSk,0.0,10.0,"/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv",False,False,82494,189,0.0,72
6072,E20god_iYHY,30.0,40.0,/m/02x984l,False,False,62309,101,0.0,14
6073,E29kpquu8W4,30.0,40.0,"/m/01s0ps,/m/05148p4,/m/05r5c",False,False,292112,4020,0.0,360
6074,E2FYjf7vL40,10.0,20.0,"/m/04rlf,/m/08j51y",False,False,28788,0,0.0,0
6075,E2ThiFP_QtE,50.0,60.0,"/m/023pjk,/m/04brg2",False,False,167770,1813,0.0,34
6076,E2g8koai-qk,220.0,230.0,/m/032n05,False,False,15262,68,0.0,3
6077,E2gstPe3Im4,20.0,30.0,"/m/04rlf,/t/dd00037",False,False,197058,0,0.0,58
6078,E2v025Ilsqo,60.0,70.0,"/m/01p970,/m/026t6,/m/0l14md",False,False,664510,3265,0.0,250
6079,E33luTTDMPg,140.0,150.0,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07rwm0c",False,False,128579,380,0.0,90
6080,E38PXEciF8g,140.0,150.0,"/m/04rlf,/m/07plz5l,/m/09x0r,/t/dd00126,/t/dd00129",False,False,37958,189,0.0,12
6081,E3LObo1RPWI,30.0,40.0,/m/07r10fb,False,False,31171,76,0.0,10
6082,E3V9Cw05yqU,70.0,80.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,False,78269,108,0.0,31
6083,E3YwyNv5zwk,20.0,30.0,"/m/07yv9,/m/0h9mv,/m/0k4j",False,False,386871,209,0.0,220
6084,E3fAakJtDLw,0.0,10.0,/m/07p_0gm,False,False,39197,87,0.0,13
6085,E3nD6W1-hlU,110.0,120.0,/m/07qlf79,False,False,226437,130,0.0,0
6086,E41aa_pIGtM,100.0,110.0,"/m/024dl,/m/09x0r",False,False,41790,90,0.0,13
6087,E41yRLq5Hr4,70.0,80.0,"/m/02mk9,/m/04229,/m/09x0r",False,False,195291,862,0.0,252
6088,E4To9BC2jx8,170.0,180.0,"/m/01lyv,/m/04rlf,/m/0gg8l",False,False,399663,999,0.0,76
6089,E4U4ZLHm4WI,180.0,190.0,"/m/03kmc9,/m/0dgbq",False,False,56933,127,0.0,114
6090,E4gMihRfL1U,0.0,10.0,"/m/04rlf,/m/04rzd,/m/07q5rw0",False,False,510570,2600,0.0,41
6091,E4m7ufzmUHo,15.0,25.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",False,False,513564,98,0.0,7
6092,E4vMZ4hiP2c,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00129",False,False,253912,2600,0.0,43
6093,E5A5jUE-n2c,280.0,290.0,"/m/03m9d0z,/m/0hsrw,/t/dd00092",False,False,9390,6,0.0,2
6094,E5CTMvcbX5A,10.0,20.0,"/m/07qh7jl,/m/0l7xg,/t/dd00077",False,False,5654,6,0.0,1
6095,E5PRi3oW-8c,10.0,20.0,"/m/018vs,/m/04rlf",False,False,2331652,26071,0.0,365
6096,E5Re9mEEqXM,30.0,40.0,/m/0d31p,False,False,88497,190,0.0,33
6097,E5WKTYLRK9o,3.0,13.0,/m/07rjzl8,False,False,48904,10,0.0,0
6098,E6050fTGcUY,370.0,380.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,False,263450,983,0.0,111
6099,E6B81rrUlnE,440.0,450.0,/m/0395lw,False,False,76872,197,0.0,41
6100,E6Bi91ZOy08,20.0,30.0,"/m/04rlf,/m/07q7njn",False,False,64952,35,0.0,0
6101,E6ETVQXtoIk,250.0,260.0,/m/01w250,False,True,0,0,0.0,0
6102,E6JR3htwgyE,0.0,10.0,/m/0395lw,False,False,127586,433,0.0,12
6103,E6bkfhLbw4Y,140.0,150.0,"/m/04rlf,/m/0l14gg",False,True,0,0,0.0,0
6104,E6cHQmSGeqM,30.0,40.0,/m/027m70_,False,False,78774,827,0.0,107
6105,E6oI_O8l35I,26.0,36.0,/m/0btp2,False,False,3494,13,0.0,5
6106,E75SfJgCyoE,540.0,550.0,"/m/04rlf,/m/04szw,/m/0jtg0",False,False,278266,2648,0.0,277
6107,E7_4m7rS1t8,390.0,400.0,"/m/03kmc9,/m/0dgbq",False,False,464839,4976,0.0,1700
6108,E7cjHvnJLIk,40.0,50.0,"/m/03qtwd,/m/053hz1,/t/dd00135",False,False,17257,89,0.0,6
6109,E7hL0Pj9Q6g,30.0,40.0,"/m/02dgv,/m/02y_763",False,False,594143,148,0.0,0
6110,E7jzea43qsg,10.0,20.0,/m/01g90h,False,False,36610,189,0.0,27
6111,E7nTfjDzD5g,10.0,20.0,"/m/026z9,/m/04rlf",False,True,0,0,0.0,0
6112,E7tueVnDYDE,30.0,40.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",False,False,539666,498,0.0,123
6113,E9Dewvs_3Qk,30.0,40.0,/m/016622,False,False,8720,28,0.0,10
6114,E9MhfMjq6FI,90.0,100.0,"/m/07qv_d5,/m/07yv9,/m/0k4j,/t/dd00128",False,False,32359,144,0.0,49
6115,E9etGzNH2SM,30.0,40.0,"/m/09x0r,/m/0l15bq,/m/0ytgt",False,False,130464,241,0.0,51
6116,E9hGRyy_m04,110.0,120.0,"/m/04cvmfc,/m/04rlf,/m/09x0r",False,True,0,0,0.0,0
6117,E9vVmkq9Puc,30.0,40.0,"/m/09x0r,/m/0brhx",False,False,0,0,0.0,0
6118,EACAJfkMHgQ,60.0,70.0,/m/030rvx,False,False,151475,393,0.0,105
6119,EAJNxpItfX0,30.0,40.0,/m/0dl83,False,False,72048,828,0.0,184
6120,EAL2vM8INKI,0.0,10.0,/m/0c2wf,False,False,44014,98,0.0,8
6121,EAcXF1obMmw,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",False,False,111889,309,0.0,1
6122,EApB0DJ3ECg,200.0,210.0,"/m/03p19w,/t/dd00128",False,False,0,0,0.0,0
6123,EApLRczXPxc,100.0,110.0,"/m/04rlf,/m/06w87",False,False,667778,79,0.0,1
6124,EB6l4sGiyOE,430.0,440.0,"/m/018j2,/m/04rlf,/m/09x0r",False,False,198916,1594,0.0,641
6125,EBMD15Aj0eA,20.0,30.0,/m/01jg1z,False,False,31419,179,0.0,19
6126,EBlrzSbRNbU,140.0,150.0,"/m/04rlf,/m/07rgt08,/m/09x0r",False,False,447334,16000,0.0,861
6127,EBmROluwLkc,30.0,40.0,"/m/0283d,/m/04rlf",False,False,3648658,26334,0.0,1600
6128,EBpa2CADNJA,140.0,150.0,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y",False,False,842802,2614,0.0,305
6129,EBwiCVS_gBs,40.0,50.0,"/m/01b_21,/m/01hsr_,/m/068hy,/m/0bt9lr,/m/0jbk",False,True,0,0,0.0,0
6130,ECHU5LSEcw8,30.0,40.0,"/m/07ptzwd,/m/0838f,/m/0j6m2",False,False,21965,28,0.0,3
6131,ECOMAbLI1V4,30.0,40.0,"/m/04rlf,/m/0dv3j",False,False,52475,79,0.0,64
6132,ECUFTcR6gjg,30.0,40.0,/m/07qh7jl,False,False,2605,4,0.0,7
6133,ECdP49T64Yo,10.0,20.0,/m/07qcpgn,False,False,207679,862,0.0,189
6134,EDI1-nNDU60,40.0,50.0,"/m/03fwl,/m/07bgp,/m/0ch8v,/m/0jbk",False,False,1280195,3319,0.0,142
6135,EDW6ZpCq6kc,80.0,90.0,"/m/04rlf,/m/07p78v5",False,False,4500,5,0.0,5
6136,EDkZD_tucjk,200.0,210.0,/m/02qmj0d,False,False,37211,757,0.0,60
6137,EDmyVwdjkgU,30.0,40.0,"/m/04rlf,/m/0m0jc",False,False,5676067,39415,0.0,510
6138,EE8_ddz0XvI,30.0,40.0,"/m/04rlf,/m/07qv_d5",False,False,167227,3160,0.0,171
6139,EENlHfnNRgg,0.0,8.0,"/m/09x0r,/m/0dv3j",False,True,0,0,0.0,0
6140,EEmK-U4soi4,30.0,40.0,"/m/068hy,/m/0ghcn6",False,True,0,0,0.0,0
6141,EFOrh8p3na4,30.0,40.0,"/m/015lz1,/m/04rlf,/m/07brj,/m/0ln16",False,False,22138,38,0.0,5
6142,EFSjCYZCKGU,90.0,100.0,"/m/04rlf,/m/07qfr4h,/m/09x0r",False,False,41847,106,0.0,79
6143,EFZmWdyRjSc,260.0,270.0,"/m/04rlf,/m/05lls",False,False,143721,1443,0.0,274
6144,EFlGHxV5WsY,240.0,250.0,"/m/01lyv,/m/0gg8l",False,False,568084,688,0.0,178
6145,EGIeykrN4eg,410.0,420.0,"/m/03m5k,/m/0d8_n,/m/0l14_3",False,False,54203,50,0.0,1
6146,EGUAZzrdLCE,30.0,40.0,"/m/07r_80w,/m/09d5_",False,False,17439,57,0.0,4
6147,EGZ7G6X8FAI,240.0,250.0,"/m/01x3z,/m/09x0r",False,False,47806,77,0.0,7
6148,EGc41s7IIZ0,400.0,410.0,"/m/03wwcy,/m/04rlf",False,False,95887,583,0.0,84
6149,EGkAJINaFTk,30.0,40.0,"/m/07r_k2n,/m/09x0r",False,False,305207,362,0.0,125
6150,EGyUtUo1vRk,270.0,280.0,/m/01w250,False,False,102658,327,0.0,56
6151,EHEQ3Z2KysI,290.0,300.0,"/m/07yv9,/m/09ct_,/m/0k5j",False,False,741436,2444,0.0,221
6152,EHNjYIXO7x4,0.0,10.0,"/m/07r660_,/m/09x0r",False,False,0,0,0.0,0
6153,EHSPskk_Wvc,160.0,170.0,"/m/04rlf,/m/07pkxdp",False,False,476329,639,0.0,0
6154,EHbGdsiQ-nE,14.0,24.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",False,False,5539249,108507,0.0,0
6155,EHgzJwWi5vg,24.0,34.0,/m/07pp_mv,False,False,70734,89,0.0,7
6156,EHiz-Ac_AgU,21.0,31.0,"/m/04rlf,/m/07rc7d9,/m/09x0r",False,False,2215433,276,0.0,25
6157,EHm7vLZewS0,50.0,60.0,/m/05rwpb,False,False,408157,8503,0.0,967
6158,EIAtOZz7fN8,30.0,40.0,/m/03v3yw,False,False,37847,383,0.0,119
6159,EIJgdRZgeGA,40.0,50.0,"/m/025wky1,/m/09x0r",False,False,17895,5,0.0,1
6160,EILIQCmx-EY,0.0,10.0,/m/06_y0by,False,False,96099,1233,0.0,39
6161,EIi8kWmZZgA,90.0,100.0,"/m/02l6bg,/m/07yv9,/m/09ct_,/m/0k5j",False,False,52041,146,0.0,80
6162,EIk1JyvtV-M,340.0,350.0,"/m/07qc9xj,/m/09x0r",False,False,64924,439,0.0,0
6163,EIo9yMo1bzc,18.0,28.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk",False,False,24745,304,0.0,54
6164,EIqfLuASe_c,13.0,23.0,"/m/02y_763,/m/09x0r",False,False,136073,314,0.0,20
6165,EJ6J61LelNI,30.0,40.0,"/m/04rlf,/t/dd00018",False,True,0,0,0.0,0
6166,EJA70LFhuKY,30.0,40.0,/m/0fx9l,False,False,52444,48,0.0,15
6167,EJE5_d-yauI,30.0,40.0,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k",False,False,48966,18,0.0,13
6168,EJEkxlF581w,360.0,370.0,"/m/07pp8cl,/m/09x0r",False,False,89515,513,0.0,214
6169,EJ_Yv6bKdj8,30.0,40.0,/m/07swgks,False,False,67935,1948,0.0,126
6170,EJfP_D78czY,20.0,30.0,"/m/04rlf,/m/0xzly",False,False,16223,12,0.0,2
6171,EJucDkHyC_U,120.0,130.0,"/m/032s66,/m/0_1c",False,False,160025,634,0.0,163
6172,EKGL6qVpZg8,150.0,160.0,"/m/01hgjl,/m/02lkt,/m/03mb9,/m/04rlf,/m/0glt670",False,False,0,0,0.0,0
6173,EKhYf8989oM,440.0,450.0,"/m/04k94,/m/07pqc89,/m/09x0r",False,False,338424,674,0.0,55
6174,EKhbvD6LQfU,510.0,520.0,/m/0jtg0,False,True,0,0,0.0,0
6175,EKkvdlSPEJk,0.0,10.0,/m/08j51y,False,False,17849,11,0.0,1
6176,EL0KxeMuGEA,110.0,120.0,"/m/09x0r,/m/0l15bq",False,False,29408,143,0.0,12
6177,EL7KmnmNtc8,10.0,20.0,/m/07n_g,False,False,7417,123,0.0,8
6178,ELNUIG4rgao,140.0,150.0,"/m/04rlf,/t/dd00036",False,True,0,0,0.0,0
6179,ELSDh7LPMRc,0.0,7.0,"/m/07q0h5t,/m/09x0r",False,True,0,0,0.0,0
6180,ELZtiAj7I1s,30.0,40.0,"/m/01xqw,/m/02fsn,/m/0d8_n",False,False,82050,248,0.0,38
6181,ELt6A2MeO2E,0.0,10.0,"/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk",False,False,1134944,3429,0.0,619
6182,EMBXOACDUU0,60.0,70.0,"/m/04rlf,/m/0dls3",False,False,583621,1600,0.0,190
6183,EMSbNOps4OU,30.0,40.0,"/m/04rlf,/m/07brj,/m/09x0r",False,False,94887,2047,0.0,61
6184,EM_JzSY3eQA,290.0,300.0,/m/01v_m0,False,False,29687,105,0.0,6
6185,EMaBH7EKYMU,30.0,40.0,/m/078jl,False,False,30598,50,0.0,4
6186,EMo5VRYZW0s,30.0,40.0,"/m/02cz_7,/m/09x0r",False,True,0,0,0.0,0
6187,EMtePjDoX8M,130.0,140.0,"/m/04rlf,/m/07prgkl,/m/09x0r",False,False,23874,53,0.0,16
6188,EN5mN3xpQ-s,180.0,190.0,"/m/015lz1,/m/04rlf,/t/dd00003",False,True,0,0,0.0,0
6189,ENQHBEQwnqQ,30.0,40.0,"/m/01hsr_,/m/04rlf,/m/09x0r",False,True,0,0,0.0,0
6190,ENRuuwVZrpY,80.0,90.0,"/m/04cvmfc,/m/04rlf,/m/0cdnk,/m/0jbk",False,False,308460,1818,0.0,676
6191,ENULEDUk3QU,30.0,40.0,/m/0hdsk,False,False,7502,83,0.0,35
6192,ENYQkXnG860,130.0,140.0,/m/0j6m2,False,False,45379,66,0.0,4
6193,EN_FOFkxAEw,240.0,250.0,/m/0l14t7,False,False,45082,324,0.0,12
6194,ENijCtYalGA,280.0,290.0,"/m/09x0r,/m/0k65p,/t/dd00126",False,False,17994,22,0.0,0
6195,EO0qcQvMZag,70.0,80.0,"/m/0939n_,/m/09x0r",False,False,4393,20,0.0,0
6196,EO37fKGA9J0,13.0,23.0,"/m/07r4wb8,/m/09x0r",False,False,0,0,0.0,0
6197,EO5G5HDH090,300.0,310.0,"/m/013y1f,/m/03xq_f",False,False,70292,513,0.0,82
6198,EO7sVKW7mY8,10.0,20.0,"/m/04rlf,/m/07qb_dv",False,False,58754,33,0.0,0
6199,EOLn0nyLY1E,6.0,16.0,/m/07rbp7_,False,False,16765,56,0.0,8
6200,EOTIZvWaIp4,30.0,40.0,"/m/02_nn,/m/02cz_7",False,False,147111,1899,0.0,75
6201,EOaQnfDjVyo,30.0,40.0,/m/05pd6,False,False,34929,49,0.0,3
6202,EPMRINfhU8g,60.0,70.0,"/m/04rlf,/m/0cfdd",False,False,376351,263,0.0,28
6203,EPO3S649TNs,30.0,40.0,"/m/025td0t,/m/04rlf",False,False,1845979,8539,0.0,1000
6204,EPPtl4PF7CM,30.0,40.0,/m/0dl9sf8,False,True,0,0,0.0,0
6205,EPjfqS5NvCY,30.0,40.0,"/m/0342h,/m/04rlf,/m/04szw,/m/06w87,/m/09x0r,/m/0fx80y",False,False,357923,2133,0.0,265
6206,EPn-_Sub7vc,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00032",False,False,164016,243,0.0,23
6207,EPvITrab4fU,120.0,130.0,"/m/01swy6,/m/04rlf",False,False,111518,253,0.0,12
6208,EQ6qW27Y7O4,20.0,30.0,"/m/025rv6n,/m/07st89h,/m/09b5t",False,False,192157,147,0.0,23
6209,EQPMhwuYMy4,50.0,60.0,/m/01jwx6,False,False,353692,1292,0.0,180
6210,EQSv7DIJJtw,50.0,60.0,"/m/028sqc,/m/04rlf",False,False,2217487,7871,0.0,336
6211,EQbNUh1uQbw,10.0,20.0,"/m/01hnzm,/m/07cx4,/m/07pp8cl",False,False,62015,9,0.0,3
6212,EQlvSJUawq8,29.0,39.0,"/m/07qjznl,/m/09x0r",False,False,128004,60,0.0,44
6213,EQoCKPIrT3U,430.0,440.0,"/m/02_41,/m/03m9d0z",False,False,32522,106,0.0,42
6214,EQxjYP1hMsI,500.0,510.0,"/m/01p970,/m/0l14md",False,False,83895,998,0.0,59
6215,ER4iV6362IM,510.0,520.0,/m/07n_g,False,False,7737,99,0.0,9
6216,ERCi_E0b55E,20.0,30.0,"/m/07qfr4h,/m/09x0r,/t/dd00129",False,False,79396,14,0.0,0
6217,ERHcqYNLHyg,21.0,31.0,/m/01v_m0,False,False,40941,57,0.0,7
6218,EROPptk7IZE,200.0,210.0,"/m/04rlf,/m/07qdb04,/m/09x0r,/t/dd00125",False,True,0,0,0.0,0
6219,ERYy3X1mx0c,310.0,320.0,"/m/06mb1,/m/07r10fb",False,False,179524,909,0.0,88
6220,ERpBHP3sKkM,10.0,20.0,/m/07r4wb8,False,False,12486,32,0.0,5
6221,ESM5iFLydek,130.0,140.0,"/m/0lyf6,/t/dd00002",False,False,199317,798,0.0,0
6222,ESOe_13WYfY,70.0,80.0,"/m/081rb,/m/09x0r",False,False,148252,623,0.0,45
6223,ESbtW0CUmp4,0.0,10.0,"/m/04rlf,/m/05148p4,/m/0b9m1,/t/dd00126",False,False,50741,223,0.0,14
6224,ESgFP9ibyg8,70.0,80.0,"/m/01yg9g,/m/02mk9,/m/09x0r",False,False,526644,1459,0.0,205
6225,ESk8cW3VRKE,20.0,30.0,"/m/01hnzm,/m/04rlf",False,False,121605,262,0.0,33
6226,ESlAhH9pVXs,10.0,20.0,"/m/03kmc9,/m/0dgbq",False,False,97573,262,0.0,155
6227,ESqZb7hY1S0,50.0,60.0,"/m/01z7dr,/m/04rlf,/m/0l14gg",False,True,0,0,0.0,0
6228,ESw7bibTj4A,30.0,40.0,"/m/04rlf,/m/05zppz,/m/09x0r",False,False,0,0,0.0,0
6229,ET5ES_WFGY0,110.0,120.0,/m/0fd3y,False,False,648102,257,0.0,195
6230,ET6HVZ8muVE,30.0,40.0,"/m/01lyv,/m/04rlf,/m/0gg8l,/m/0ggx5q",False,False,184906,200,0.0,14
6231,ET7yQfaiF_8,30.0,40.0,"/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y",False,False,6760,132,0.0,11
6232,ET9xu0SRyNg,200.0,210.0,"/m/04rlf,/m/0xzly",False,False,29737,65,0.0,4
6233,ETAONbN_HT0,160.0,170.0,"/m/09x0r,/m/0dv5r,/t/dd00125",False,False,0,0,0.0,0
6234,ETXNJMg3ra4,90.0,100.0,"/m/07s12q4,/t/dd00125",False,False,38123,426,0.0,153
6235,ETYUSZcTxFk,350.0,360.0,"/m/04rlf,/m/07phhsh,/m/09x0r,/t/dd00128",False,True,0,0,0.0,0
6236,ETYlYOVUYoU,130.0,140.0,/m/02cz_7,False,False,200788,1167,0.0,77
6237,ETdUUUwwhFw,130.0,140.0,"/m/01z47d,/m/04rlf",False,False,24041,484,0.0,65
6238,ETiHg0_v210,180.0,190.0,"/m/019jd,/m/034srq,/m/05kq4,/m/06q74",False,False,15568,47,0.0,3
6239,EU3ylQOWw_Y,350.0,360.0,"/m/04rlf,/m/06bxc,/m/09x0r",False,False,6849745,40308,0.0,1600
6240,EUXzaPENUV4,210.0,220.0,"/m/04rlf,/m/06bxc,/m/0glt670",False,True,0,0,0.0,0
6241,EUe05F2IWJY,140.0,150.0,"/m/04rlf,/m/0ggq0m",False,False,288403,1062,0.0,136
6242,EUmfsCvmkgo,0.0,10.0,/m/05fw6t,False,False,66009890,29787,0.0,0
6243,EUn5O3SywCE,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/07yv9,/m/0btp2,/m/0k4j",False,False,2146,2,0.0,2
6244,EV68EeWYMLE,30.0,40.0,/m/01h82_,False,False,50612,71,0.0,12
6245,EVBZu5feQzM,30.0,40.0,"/m/0342h,/m/04rlf,/m/09x0r,/m/0b_fwt",False,False,146478,236,0.0,49
6246,EVd1yBmyUXU,0.0,6.0,/m/07qw_06,False,True,0,0,0.0,0
6247,EVddn5u1xDI,180.0,190.0,/m/07n_g,False,False,65655,921,0.0,33
6248,EVv5E9bY0Dw,30.0,40.0,"/m/016622,/m/026fgl,/m/0f8s22",False,False,3528,6,0.0,3
6249,EVxPhpPTVeU,570.0,580.0,"/m/07pyy8b,/m/09x0r",False,False,20809,95,0.0,19
6250,EW8bLio25lE,30.0,40.0,"/m/03kmc9,/m/0dgbq",False,False,62397,197,0.0,89
6251,EWI6u8wVAlk,0.0,10.0,"/m/028ght,/m/03qtwd,/m/0l15bq",False,True,0,0,0.0,0
6252,EWV8CU6X6HA,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",False,False,97898,30,0.0,7
6253,EWiUOmNW3SM,200.0,210.0,"/m/015lz1,/m/015vgc,/m/04rlf",False,False,492283,1394,0.0,64
6254,EWl6lqzyc0g,26.0,36.0,"/m/07pl1bw,/m/083vt",False,False,3162,10,0.0,4
6255,EWuHQ0dXyqo,190.0,200.0,/m/07rv4dm,False,False,69600,884,0.0,45
6256,EX-5P7YdWsc,10.0,20.0,"/m/07pp_mv,/m/09x0r,/t/dd00128",False,False,60070,77,0.0,7
6257,EX0ZF-jNWIg,190.0,200.0,"/m/01b_21,/m/0dl9sf8",False,False,0,0,0.0,0
6258,EX8QqaRzaW4,70.0,80.0,/m/0hdsk,False,False,18026,41,0.0,9
6259,EXACUEeyzp0,30.0,40.0,"/m/03mb9,/m/04rlf,/m/08cyft,/m/0ggx5q",False,False,802820,402,0.0,38
6260,EXmVG6QIuBQ,20.0,30.0,"/m/02cz_7,/m/04rlf,/m/04szw",False,False,129660,236,0.0,35
6261,EXutFmf_GNU,40.0,50.0,/m/0btp2,False,False,136408,253,0.0,21
6262,EY0xRzbHv4k,30.0,40.0,"/m/07bgp,/m/07q0h5t,/m/09x0r",False,False,344059,260,0.0,11
6263,EY6bTya095c,30.0,40.0,"/m/01m4t,/m/09x0r",False,False,101379,190,0.0,32
6264,EY8boPZ1hPs,30.0,40.0,"/m/04rlf,/m/05fw6t,/m/09x0r",False,False,1576,1,0.0,0
6265,EY9WIUNU1qw,0.0,10.0,"/m/01hsr_,/m/09x0r",False,False,99022,264,0.0,30
6266,EYC7cK5OgyA,80.0,90.0,/m/0d31p,False,False,42465,24,0.0,39
6267,EYGW76lTa2o,30.0,40.0,"/m/015lz1,/m/04rlf,/m/0dq0md",False,False,34647512,73141,0.0,2200
6268,EYUVC-gWyb8,30.0,40.0,/m/07pxg6y,False,False,45359,83,0.0,21
6269,EYvTJnWrH2Q,80.0,90.0,"/m/04rlf,/m/07lnk",False,False,3403104,4415,0.0,679
6270,EZ5Kgpr9fhA,470.0,480.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07qv_d5,/m/07yv9,/m/0912c9",False,False,76992,183,0.0,30
6271,EZJzzWEDtQo,30.0,40.0,"/m/01kcd,/m/0319l",False,False,99040,0,0.0,0
6272,EZb1wQsg6CU,30.0,40.0,"/m/03qjg,/m/085jw",False,False,128951,1415,0.0,803
6273,E_34BmDVnOI,180.0,190.0,"/m/04rlf,/t/dd00037",False,False,169355,606,0.0,111
6274,E_5lnbZeN_M,80.0,90.0,"/m/02mk9,/m/04229,/m/09x0r,/m/0k5j",False,False,135421,222,0.0,49
6275,E_CC0-yBqVA,110.0,120.0,"/m/0130jx,/m/02jz0l,/m/0838f",False,False,151527,422,0.0,35
6276,E_GwHraQ-L4,30.0,40.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",False,False,480985,363,0.0,0
6277,E_IG2ubeTME,30.0,40.0,"/m/01hgjl,/m/01v1d8",False,False,3938741,35026,0.0,1000
6278,E_Lmz0XzIvs,10.0,20.0,"/m/04rlf,/m/08j51y,/m/09x0r",False,False,40648,100,0.0,5
6279,E_MduLB4AzM,30.0,40.0,/m/07rbp7_,False,True,0,0,0.0,0
6280,E_W73B44qOk,10.0,20.0,"/m/04rlf,/m/0790c",False,False,47014,563,0.0,109
6281,E_ZBELcyb3g,30.0,40.0,/m/07n_g,False,False,39119,216,0.0,11
6282,E_kta855uAQ,10.0,20.0,"/g/122z_qxw,/m/04rlf,/m/09x0r,/t/dd00125",False,False,55930,443,0.0,33
6283,E_vMeWnTdSU,390.0,400.0,"/m/07ptfmf,/m/0dxrf",False,False,94142,380,0.0,32
6284,Ea6wuY5zHDc,0.0,3.0,"/m/014zdl,/m/04rlf",False,False,0,0,0.0,0
6285,Ea9GzQ7331w,30.0,40.0,"/m/018j2,/m/04rlf,/m/04rzd,/m/04szw,/m/0fx80y",False,False,486887,8602,0.0,729
6286,EaEKsP3QYTk,210.0,220.0,"/m/06xkwv,/m/07rcgpl",False,True,0,0,0.0,0
6287,EaK7_sA9qGk,13.0,23.0,"/m/01hnzm,/m/04rlf,/m/07cx4",False,False,99058,993,0.0,78
6288,EaQTfekDdgw,150.0,160.0,"/m/014yck,/m/07yv9,/m/0k5j",False,False,90678,190,0.0,26
6289,EaavIk3fkoo,110.0,120.0,"/m/04rlf,/m/07pc8lb,/m/07rrh0c,/m/09x0r",False,False,38552,790,0.0,112
6290,EabhwDpC30s,30.0,40.0,/m/0mkg,False,False,0,0,0.0,0
6291,EacJsCirabE,30.0,40.0,"/m/07r5c2p,/m/09x0r",False,True,0,0,0.0,0
6292,Eaf8HNw-2QU,30.0,40.0,"/m/04rlf,/m/0m0jc",False,False,57745,484,0.0,66
6293,EakI8v4Ztt4,30.0,40.0,"/m/05tny_,/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk",False,False,5372,0,0.0,0
6294,EaucCW5AuNA,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128",False,True,0,0,0.0,0
6295,EayN_Jj0740,90.0,100.0,"/m/01xqw,/m/02fsn,/m/0l14_3",False,False,235491,5342,0.0,224
6296,Eb-4KJ940fs,160.0,170.0,/m/0cj0r,False,False,54529,1072,0.0,270
6297,EbA0tv8fpVQ,10.0,20.0,/m/07ryjzk,False,False,6166,26,0.0,0
6298,EbH-AtIHmAM,30.0,40.0,"/m/07q2z82,/t/dd00134",False,False,1060,3,0.0,1
6299,EbJxKHCk0MY,30.0,40.0,"/m/01glhc,/m/02rr_,/m/04rlf",False,False,348574,1454,0.0,94
6300,EbNHOmwkQjM,30.0,40.0,"/m/07yv9,/m/0gvgw0",False,False,176215,186,0.0,23
6301,EbQOUtO1Ydg,70.0,80.0,"/m/02cz_7,/m/02fxyj,/m/04rlf",False,False,86741,882,0.0,42
6302,EbwQcbSta3c,120.0,130.0,"/m/04rlf,/m/07prgkl,/m/09x0r",False,False,24785,82,0.0,84
